Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-9616222,"Transcriptional regulation of granulopoiesis",1,71,0.00488913372813662,0.6792396208192988,0.6792396208192988,3,27,0.0020110233874571725,9606,Homo sapiens,"RUNX1","","R-HSA-9616243;R-HSA-9616214;R-HSA-8865505"
R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",1,71,0.00488913372813662,0.6792396208192988,0.6792396208192988,1,46,0.0034261879934455535,9606,Homo sapiens,"CARD9","","R-HSA-741395"
R-HSA-1234176,"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha",1,72,0.00495799476656108,0.6843482483086953,0.6843482483086953,9,12,8.937881722031879E-4,9606,Homo sapiens,"EGLN3","","R-HSA-1234163;R-HSA-1234179;R-HSA-1234177;R-HSA-1234166;R-HSA-1234183;R-HSA-1234165;R-HSA-1234181;R-HSA-1234159;R-HSA-1234173"
R-HSA-5685942,"HDR through Homologous Recombination (HRR)",1,72,0.00495799476656108,0.6843482483086953,0.6843482483086953,13,19,0.0014151646059883808,9606,Homo sapiens,"RMI2","","R-HSA-5693620;R-HSA-5693589;R-HSA-5686483;R-HSA-5693584;R-HSA-5686398;R-HSA-5685341;R-HSA-5693593;R-HSA-5693561;R-HSA-5686469;R-HSA-5693539;R-HSA-5685838;R-HSA-5686410;R-HSA-5686440"
R-HSA-2428924,"IGF1R signaling cascade",1,72,0.00495799476656108,0.6843482483086953,0.6843482483086953,6,17,0.0012661999106211828,9606,Homo sapiens,"IGF2","","R-HSA-2404193;R-HSA-2404195;R-HSA-2428930;R-HSA-2428926;R-HSA-5686072;R-HSA-2428922"
R-HSA-112040,"G-protein mediated events",1,72,0.00495799476656108,0.6843482483086953,0.6843482483086953,10,41,0.0030537762550275583,9606,Homo sapiens,"ADCY7","","R-HSA-170674;R-HSA-170672;R-HSA-170676;R-HSA-170677;R-HSA-170666;R-HSA-392206;R-HSA-111930;R-HSA-170686;R-HSA-170671;R-HSA-170685"
R-HSA-2132295,"MHC class II antigen presentation",2,148,0.010191433686819996,0.6852825902687637,0.6852825902687637,25,26,0.0019365410397735737,9606,Homo sapiens,"CTSH;HLA-DQA1","","R-HSA-2130336;R-HSA-8951498;R-HSA-8951500;R-HSA-2130725;R-HSA-2130731;R-HSA-2130349;R-HSA-2130478;R-HSA-2213235;R-HSA-2213236;R-HSA-2213239;R-HSA-2130486;R-HSA-2213241;R-HSA-8856157;R-HSA-2213243;R-HSA-2130619;R-HSA-2213244;R-HSA-2213246;R-HSA-2213248;R-HSA-2130500;R-HSA-2130504;R-HSA-2130378;R-HSA-2130640;R-HSA-2130641;R-HSA-2130706;R-HSA-2130393"
R-HSA-2404192,"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)",1,73,0.005026855804985539,0.689375857782142,0.689375857782142,8,19,0.0014151646059883808,9606,Homo sapiens,"IGF2","","R-HSA-2404199;R-HSA-2404193;R-HSA-2404195;R-HSA-2428930;R-HSA-2428926;R-HSA-2404200;R-HSA-5686072;R-HSA-2428922"
R-HSA-1632852,"Macroautophagy",2,150,0.010329155763668916,0.6923473060892069,0.6923473060892069,14,87,0.006479964248473112,9606,Homo sapiens,"ATG16L1;PARK7","","R-HSA-9646354;R-HSA-5679255;R-HSA-9646679;R-HSA-9641111;R-HSA-9646390;R-HSA-9641109;R-HSA-5682012;R-HSA-5678490;R-HSA-9646685;R-HSA-9641127;R-HSA-9646347;R-HSA-9641096;R-HSA-9646383;R-HSA-9646348"
R-HSA-9707587,"Regulation of HMOX1 expression and activity",1,75,0.005164577881834458,0.6991931201445336,0.6991931201445336,6,19,0.0014151646059883808,9606,Homo sapiens,"KEAP1","","R-HSA-8932284;R-HSA-9712274;R-HSA-8932334;R-HSA-8932351;R-HSA-8932322;R-HSA-8932327"
R-HSA-9662851,"Anti-inflammatory response favouring Leishmania parasite infection",4,297,0.020451728412064454,0.7001012756479779,0.7001012756479779,13,40,0.0029792939073439596,9606,Homo sapiens,"IL10;CD247;ADCY7","","R-HSA-9664275;R-HSA-9664273;R-HSA-163617;R-HSA-392129;R-HSA-9664278;R-HSA-9664346;R-HSA-9662781;R-HSA-9664261;R-HSA-111930;R-HSA-9664271;R-HSA-9664270;R-HSA-9664268;R-HSA-9664332"
R-HSA-9664433,"Leishmania parasite growth and survival",4,297,0.020451728412064454,0.7001012756479779,0.7001012756479779,13,40,0.0029792939073439596,9606,Homo sapiens,"IL10;CD247;ADCY7","","R-HSA-9664275;R-HSA-9664273;R-HSA-163617;R-HSA-392129;R-HSA-9664278;R-HSA-9664346;R-HSA-9662781;R-HSA-9664261;R-HSA-111930;R-HSA-9664271;R-HSA-9664270;R-HSA-9664268;R-HSA-9664332"
R-HSA-8980692,"RHOA GTPase cycle",2,154,0.010604599917366755,0.7060858518435418,0.7060858518435418,1,6,4.4689408610159393E-4,9606,Homo sapiens,"ARHGAP31;TAGAP","","R-HSA-8981637"
R-HSA-204005,"COPII-mediated vesicle transport",1,77,0.005302299958683377,0.708701403547001,0.708701403547001,10,16,0.0011917175629375838,9606,Homo sapiens,"LMAN1L","","R-HSA-5694439;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-5694446;R-HSA-5694527;R-HSA-204008;R-HSA-5694522;R-HSA-5694441;R-HSA-5694409"
R-HSA-5218859,"Regulated Necrosis",1,77,0.005302299958683377,0.708701403547001,0.708701403547001,3,57,0.004245493817965142,9606,Homo sapiens,"FASLG","","R-HSA-3465429;R-HSA-5675456;R-HSA-5213462"
R-HSA-9664417,"Leishmania phagocytosis",2,157,0.010811183032640132,0.7160525675457133,0.7160525675457133,10,27,0.0020110233874571725,9606,Homo sapiens,"ELMO1;CD247","","R-HSA-9664275;R-HSA-9666435;R-HSA-9664273;R-HSA-9664406;R-HSA-9664261;R-HSA-9666426;R-HSA-9666458;R-HSA-9666425;R-HSA-9666430;R-HSA-9666428"
R-HSA-9664407,"Parasite infection",2,157,0.010811183032640132,0.7160525675457133,0.7160525675457133,10,27,0.0020110233874571725,9606,Homo sapiens,"ELMO1;CD247","","R-HSA-9664275;R-HSA-9666435;R-HSA-9664273;R-HSA-9664406;R-HSA-9664261;R-HSA-9666426;R-HSA-9666458;R-HSA-9666425;R-HSA-9666430;R-HSA-9666428"
R-HSA-9664422,"FCGR3A-mediated phagocytosis",2,157,0.010811183032640132,0.7160525675457133,0.7160525675457133,10,27,0.0020110233874571725,9606,Homo sapiens,"ELMO1;CD247","","R-HSA-9664275;R-HSA-9666435;R-HSA-9664273;R-HSA-9664406;R-HSA-9664261;R-HSA-9666426;R-HSA-9666458;R-HSA-9666425;R-HSA-9666430;R-HSA-9666428"
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",10,720,0.049579947665610795,0.7177142469152225,0.7177142469152225,48,210,0.01564129301355579,9606,Homo sapiens,"ARHGAP31;FNBP1;NCF2;TAGAP;RAC2;CSK;KLK2;PPP1R12B","","R-HSA-9626832;R-HSA-9706390;R-HSA-5668629;R-HSA-5218827;R-HSA-5668947;R-HSA-5671772;R-HSA-9706399;R-HSA-8981637;R-HSA-419083;R-HSA-9706393;R-HSA-5625883;R-HSA-9018758;R-HSA-9013145;R-HSA-5625797;R-HSA-9014424;R-HSA-9014296;R-HSA-9013144;R-HSA-5625796;R-HSA-9626880;R-HSA-9626816;R-HSA-9626817;R-HSA-5218841;R-HSA-9696266;R-HSA-5625870;R-HSA-9014293;R-HSA-9014420;R-HSA-9014295;R-HSA-9014294;R-HSA-9013161;R-HSA-5668978;R-HSA-9714480;R-HSA-9714481;R-HSA-419232;R-HSA-9714483;R-HSA-5668735;R-HSA-9017507;R-HSA-5668605;R-HSA-9013157;R-HSA-5625849;R-HSA-5668731;R-HSA-5625848;R-HSA-5625784;R-HSA-9018808;R-HSA-9626848;R-HSA-9018746;R-HSA-5671919;R-HSA-9714477;R-HSA-5625774"
R-HSA-3000178,"ECM proteoglycans",1,79,0.005440022035532296,0.7179103917180354,0.7179103917180354,2,23,0.0017130939967227767,9606,Homo sapiens,"DAG1","","R-HSA-2467716;R-HSA-2396395"
R-HSA-75105,"Fatty acyl-CoA biosynthesis",1,79,0.005440022035532296,0.7179103917180354,0.7179103917180354,1,24,0.0017875763444063757,9606,Homo sapiens,"ACACA","","R-HSA-200555"
R-HSA-2029482,"Regulation of actin dynamics for phagocytic cup formation",2,158,0.010880044071064592,0.7193114393851519,0.7193114393851519,6,24,0.0017875763444063757,9606,Homo sapiens,"ELMO1;CD247","","R-HSA-2197697;R-HSA-2029453;R-HSA-2029467;R-HSA-2029451;R-HSA-2029476;R-HSA-2029458"
R-HSA-428157,"Sphingolipid metabolism",2,158,0.010880044071064592,0.7193114393851519,0.7193114393851519,3,64,0.004766870251750335,9606,Homo sapiens,"GLB1","","R-HSA-1605624;R-HSA-1606312;R-HSA-1605724"
R-HSA-69473,"G2/M DNA damage checkpoint",1,81,0.0055777441123812145,0.7268294661660675,0.7268294661660675,1,12,8.937881722031879E-4,9606,Homo sapiens,"RMI2","","R-HSA-6799332"
R-HSA-5663084,"Diseases of carbohydrate metabolism",1,81,0.0055777441123812145,0.7268294661660675,0.7268294661660675,2,44,0.0032772232980783555,9606,Homo sapiens,"GLB1","","R-HSA-9036061;R-HSA-2265534"
R-HSA-5683057,"MAPK family signaling cascades",5,380,0.02616719460129459,0.7278943141124727,0.7278943141124727,13,122,0.009086846417399076,9606,Homo sapiens,"IL2RA;PRKCQ;CSK;JAK2;IL2","","R-HSA-109857;R-HSA-5672980;R-HSA-109858;R-HSA-5672978;R-HSA-9653503;R-HSA-9657599;R-HSA-9657603;R-HSA-5672965;R-HSA-9657606;R-HSA-5672972;R-HSA-5672973;R-HSA-9657608;R-HSA-5672969"
R-HSA-9012999,"RHO GTPase cycle",6,452,0.031125189367855667,0.7308277642862486,0.7308277642862486,20,89,0.00662892894384031,9606,Homo sapiens,"ARHGAP31;FNBP1;NCF2;TAGAP;RAC2;CSK","","R-HSA-9013161;R-HSA-9714480;R-HSA-9714481;R-HSA-9714483;R-HSA-9017507;R-HSA-8981637;R-HSA-9013157;R-HSA-9018758;R-HSA-9013145;R-HSA-9018808;R-HSA-9014424;R-HSA-9014296;R-HSA-9013144;R-HSA-9018746;R-HSA-9714477;R-HSA-9696266;R-HSA-9014293;R-HSA-9014420;R-HSA-9014295;R-HSA-9014294"
R-HSA-5663202,"Diseases of signal transduction by growth factor receptors and second messengers",6,453,0.031194050406280125,0.7327525454087408,0.7327525454087408,40,448,0.03336809176225235,9606,Homo sapiens,"SMAD3;RAC2;CD28;CSK;ICOS;JAK2","","R-HSA-6802919;R-HSA-9656211;R-HSA-6802918;R-HSA-9670418;R-HSA-9656209;R-HSA-9670417;R-HSA-9670416;R-HSA-6802916;R-HSA-9656215;R-HSA-6802914;R-HSA-6803234;R-HSA-9656214;R-HSA-6803233;R-HSA-6802912;R-HSA-9656212;R-HSA-6802927;R-HSA-6802926;R-HSA-9670426;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-3311014;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941;R-HSA-9670413;R-HSA-9670412;R-HSA-3315483;R-HSA-2400009;R-HSA-6802911;R-HSA-3304394;R-HSA-6802910;R-HSA-6803230;R-HSA-6803227;R-HSA-3656523"
R-HSA-9006934,"Signaling by Receptor Tyrosine Kinases",8,593,0.04083459578570445,0.7339806194193881,0.7339806194193881,22,704,0.05243557276925369,9606,Homo sapiens,"NCF2;ELMO1;IGF2;CSK;PTPRK;JAK2;SH2B3;PTPN2","","R-HSA-177923;R-HSA-2404199;R-HSA-5218827;R-HSA-2404193;R-HSA-1433456;R-HSA-2404195;R-HSA-2428930;R-HSA-1562640;R-HSA-1470012;R-HSA-2404200;R-HSA-1470010;R-HSA-5686072;R-HSA-1470009;R-HSA-5218811;R-HSA-6807027;R-HSA-5218841;R-HSA-5218839;R-HSA-2428926;R-HSA-183036;R-HSA-1433451;R-HSA-2428922;R-HSA-1433418"
R-HSA-1280218,"Adaptive Immune System",14,1004,0.06913648257815729,0.7375288250837646,0.7375288250837646,76,264,0.01966333978847013,9606,Homo sapiens,"ERAP2;NCF2;KEAP1;UBE2L3;PTPRC;CD28;CTLA4;CTSH;CSK;PRKCQ;CD247;ICOS;HLA-DQA1;ICOSLG","","R-HSA-389381;R-HSA-2130336;R-HSA-2130725;R-HSA-202245;R-HSA-389762;R-HSA-202248;R-HSA-2130731;R-HSA-2130349;R-HSA-2130478;R-HSA-8850326;R-HSA-2130486;R-HSA-389532;R-HSA-2130619;R-HSA-2213248;R-HSA-389158;R-HSA-198955;R-HSA-202291;R-HSA-2130706;R-HSA-8850356;R-HSA-5685602;R-HSA-202165;R-HSA-5685600;R-HSA-202168;R-HSA-202174;R-HSA-202307;R-HSA-8951498;R-HSA-8951500;R-HSA-202437;R-HSA-8855375;R-HSA-388814;R-HSA-388809;R-HSA-388808;R-HSA-388811;R-HSA-2213235;R-HSA-8855381;R-HSA-388817;R-HSA-2213236;R-HSA-2213239;R-HSA-388829;R-HSA-2213241;R-HSA-388831;R-HSA-8856157;R-HSA-2213243;R-HSA-202328;R-HSA-388830;R-HSA-6793275;R-HSA-2213244;R-HSA-2213246;R-HSA-389348;R-HSA-389350;R-HSA-388833;R-HSA-2130500;R-HSA-983147;R-HSA-388832;R-HSA-202214;R-HSA-2130504;R-HSA-2130378;R-HSA-983140;R-HSA-202216;R-HSA-202344;R-HSA-202222;R-HSA-389352;R-HSA-389354;R-HSA-8852200;R-HSA-2130640;R-HSA-2130641;R-HSA-1236967;R-HSA-2130393;R-HSA-983158;R-HSA-983157;R-HSA-202233;R-HSA-389759;R-HSA-983156;R-HSA-389758;R-HSA-203774;R-HSA-983152"
R-HSA-8852135,"Protein ubiquitination",1,84,0.005784327227654593,0.7396842932714931,0.7396842932714931,5,32,0.0023834351258751676,9606,Homo sapiens,"UBE2L3","","R-HSA-8852130;R-HSA-8852129;R-HSA-8852127;R-HSA-8938770;R-HSA-8938773"
R-HSA-9679191,"Potential therapeutics for SARS",1,84,0.005784327227654593,0.7396842932714931,0.7396842932714931,1,32,0.0023834351258751676,9606,Homo sapiens,"JAK2","","R-HSA-9678561"
R-HSA-170834,"Signaling by TGF-beta Receptor Complex",1,85,0.0058531882660790525,0.7438339448885045,0.7438339448885045,40,82,0.006107552510055117,9606,Homo sapiens,"SMAD3","","R-HSA-2187303;R-HSA-870538;R-HSA-2187368;R-HSA-2176491;R-HSA-2187309;R-HSA-2187375;R-HSA-2186607;R-HSA-170835;R-HSA-2186741;R-HSA-1484099;R-HSA-2176503;R-HSA-2187382;R-HSA-2176502;R-HSA-2186747;R-HSA-209055;R-HSA-2187325;R-HSA-2187388;R-HSA-170847;R-HSA-170850;R-HSA-2187395;R-HSA-2187330;R-HSA-2031355;R-HSA-2187401;R-HSA-173481;R-HSA-173545;R-HSA-2179274;R-HSA-2187405;R-HSA-2179276;R-HSA-2186643;R-HSA-173488;R-HSA-2106579;R-HSA-170868;R-HSA-2127257;R-HSA-2106586;R-HSA-2176475;R-HSA-2187355;R-HSA-870449;R-HSA-2187293;R-HSA-2187358;R-HSA-2106591"
R-HSA-1234174,"Cellular response to hypoxia",1,85,0.0058531882660790525,0.7438339448885045,0.7438339448885045,9,20,0.0014896469536719798,9606,Homo sapiens,"EGLN3","","R-HSA-1234163;R-HSA-1234179;R-HSA-1234177;R-HSA-1234166;R-HSA-1234183;R-HSA-1234165;R-HSA-1234181;R-HSA-1234159;R-HSA-1234173"
R-HSA-9612973,"Autophagy",2,166,0.011430932378460268,0.744266612546842,0.744266612546842,25,108,0.00804409354982869,9606,Homo sapiens,"ATG16L1;PARK7","","R-HSA-9646354;R-HSA-5679255;R-HSA-9646679;R-HSA-9641111;R-HSA-9641109;R-HSA-5682012;R-HSA-9631065;R-HSA-9624158;R-HSA-5678490;R-HSA-9646685;R-HSA-9631068;R-HSA-9646347;R-HSA-9641096;R-HSA-9626060;R-HSA-9646348;R-HSA-9646390;R-HSA-9622840;R-HSA-9641127;R-HSA-9625188;R-HSA-9620197;R-HSA-9615721;R-HSA-9646383;R-HSA-9622831;R-HSA-9625196;R-HSA-9625197"
R-HSA-5358351,"Signaling by Hedgehog",2,168,0.011568654455309186,0.7502020672226856,0.7502020672226856,3,82,0.006107552510055117,9606,Homo sapiens,"ULK3;ADCY7","","R-HSA-5610727;R-HSA-5635842;R-HSA-5635839"
R-HSA-6806834,"Signaling by MET",1,88,0.006059771381352431,0.755891837615176,0.755891837615176,1,49,0.0036496350364963502,9606,Homo sapiens,"PTPN2","","R-HSA-6807027"
R-HSA-9663891,"Selective autophagy",1,89,0.0061286324197768905,0.7597841970857472,0.7597841970857472,11,48,0.0035751526888127515,9606,Homo sapiens,"PARK7","","R-HSA-9646354;R-HSA-9641127;R-HSA-9646679;R-HSA-9641111;R-HSA-9646390;R-HSA-9641109;R-HSA-9646347;R-HSA-9641096;R-HSA-9646383;R-HSA-9646685;R-HSA-9646348"
R-HSA-418555,"G alpha (s) signalling events",2,172,0.011844098609007024,0.7617194529383557,0.7617194529383557,4,18,0.0013406822583047818,9606,Homo sapiens,"PDE4A;ADCY7","","R-HSA-9708261;R-HSA-163617;R-HSA-392129;R-HSA-418553"
R-HSA-5693607,"Processing of DNA double-strand break ends",1,90,0.006197493458201349,0.7636147552767754,0.7636147552767754,8,17,0.0012661999106211828,9606,Homo sapiens,"RMI2","","R-HSA-5693542;R-HSA-5684887;R-HSA-5685156;R-HSA-5684882;R-HSA-5685011;R-HSA-5685985;R-HSA-5685994;R-HSA-5684875"
R-HSA-2565942,"Regulation of PLK1 Activity at G2/M Transition",1,92,0.006335215535050269,0.7710943607373841,0.7710943607373841,1,12,8.937881722031879E-4,9606,Homo sapiens,"PPP1R12B","","R-HSA-3002811"
R-HSA-5632684,"Hedgehog 'on' state",1,92,0.006335215535050269,0.7710943607373841,0.7710943607373841,2,37,0.0027558468642931624,9606,Homo sapiens,"ULK3","","R-HSA-5635842;R-HSA-5635839"
R-HSA-450531,"Regulation of mRNA stability by proteins that bind AU-rich elements",1,93,0.006404076573474728,0.7747453162531683,0.7747453162531683,6,26,0.0019365410397735737,9606,Homo sapiens,"ZFP36L1","","R-HSA-450406;R-HSA-450517;R-HSA-482788;R-HSA-450474;R-HSA-450490;R-HSA-450488"
R-HSA-1614635,"Sulfur amino acid metabolism",1,94,0.006472937611899187,0.7783382874602496,0.7783382874602496,1,37,0.0027558468642931624,9606,Homo sapiens,"SUOX","","R-HSA-1614544"
R-HSA-9658195,"Leishmania infection",5,406,0.027957581600330534,0.7787318328183582,0.7787318328183582,20,95,0.007075823029941904,9606,Homo sapiens,"IL10;ELMO1;CD247;ADCY7","","R-HSA-9664275;R-HSA-9664273;R-HSA-163617;R-HSA-392129;R-HSA-9664406;R-HSA-9664278;R-HSA-9666426;R-HSA-9666458;R-HSA-9664346;R-HSA-9666425;R-HSA-9666430;R-HSA-9662781;R-HSA-9666428;R-HSA-9666435;R-HSA-9664261;R-HSA-111930;R-HSA-9664271;R-HSA-9664270;R-HSA-9664268;R-HSA-9664332"
R-HSA-6804756,"Regulation of TP53 Activity through Phosphorylation",1,95,0.006541798650323647,0.781874191339312,0.781874191339312,1,26,0.0019365410397735737,9606,Homo sapiens,"RMI2","","R-HSA-6799332"
R-HSA-1630316,"Glycosaminoglycan metabolism",2,182,0.012532708993251618,0.7885236775201868,0.7885236775201868,2,88,0.006554446596156711,9606,Homo sapiens,"GLB1","","R-HSA-2090079;R-HSA-1630306"
R-HSA-373076,"Class A/1 (Rhodopsin-like receptors)",5,412,0.02837074783087729,0.7893707921392776,0.7893707921392776,5,158,0.01176821093400864,9606,Homo sapiens,"GPR35;CXCR5;CCR4;CCR3;CCR2","","R-HSA-373061;R-HSA-6805205;R-HSA-373073;R-HSA-8862733;R-HSA-444523"
R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",1,98,0.006748381765597025,0.7921484535797548,0.7921484535797548,3,84,0.006256517205422315,9606,Homo sapiens,"MTTP","","R-HSA-174786;R-HSA-174741;R-HSA-8866329"
R-HSA-162906,"HIV Infection",3,264,0.018179314144057292,0.794739061187183,0.794739061187183,5,160,0.011917175629375838,9606,Homo sapiens,"ELMO1;CD28;CD247","","R-HSA-167633;R-HSA-167637;R-HSA-200952;R-HSA-167630;R-HSA-164943"
R-HSA-373080,"Class B/2 (Secretin family receptors)",1,99,0.006817242804021485,0.7954649725413432,0.7954649725413432,1,20,0.0014896469536719798,9606,Homo sapiens,"WNT3","","R-HSA-201708"
R-HSA-4086400,"PCP/CE pathway",1,99,0.006817242804021485,0.7954649725413432,0.7954649725413432,1,24,0.0017875763444063757,9606,Homo sapiens,"RAC2","","R-HSA-3858475"
R-HSA-194315,"Signaling by Rho GTPases",9,704,0.048478171050819446,0.7958730385882559,0.7958730385882559,45,201,0.014970951884403396,9606,Homo sapiens,"ARHGAP31;FNBP1;NCF2;TAGAP;RAC2;CSK;KLK2;PPP1R12B","","R-HSA-9626832;R-HSA-5668629;R-HSA-5218827;R-HSA-5668947;R-HSA-5671772;R-HSA-8981637;R-HSA-419083;R-HSA-5625883;R-HSA-9018758;R-HSA-9013145;R-HSA-5625797;R-HSA-9014424;R-HSA-9014296;R-HSA-9013144;R-HSA-5625796;R-HSA-9626880;R-HSA-9626816;R-HSA-9626817;R-HSA-5218841;R-HSA-9696266;R-HSA-5625870;R-HSA-9014293;R-HSA-9014420;R-HSA-9014295;R-HSA-9014294;R-HSA-9013161;R-HSA-5668978;R-HSA-9714480;R-HSA-9714481;R-HSA-419232;R-HSA-9714483;R-HSA-5668735;R-HSA-9017507;R-HSA-5668605;R-HSA-9013157;R-HSA-5625849;R-HSA-5668731;R-HSA-5625848;R-HSA-5625784;R-HSA-9018808;R-HSA-9626848;R-HSA-9018746;R-HSA-5671919;R-HSA-9714477;R-HSA-5625774"
R-HSA-9013423,"RAC3 GTPase cycle",1,100,0.006886103842445944,0.7987287969633078,0.7987287969633078,1,6,4.4689408610159393E-4,9606,Homo sapiens,"NCF2","","R-HSA-9018808"
R-HSA-909733,"Interferon alpha/beta signaling",2,188,0.012945875223798375,0.8033062549265335,0.8033062549265335,2,22,0.0016386116490391778,9606,Homo sapiens,"IRF4","","R-HSA-1015702;R-HSA-1015699"
R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",1,102,0.007023825919294863,0.8051016837380829,0.8051016837380829,1,16,0.0011917175629375838,9606,Homo sapiens,"ERAP2","","R-HSA-983158"
R-HSA-2029481,"FCGR activation",1,103,0.007092686957719322,0.8082123742394606,0.8082123742394606,4,6,4.4689408610159393E-4,9606,Homo sapiens,"CD247","","R-HSA-2029452;R-HSA-2029449;R-HSA-2029459;R-HSA-2029457"
R-HSA-168181,"Toll Like Receptor 7/8 (TLR7/8) Cascade",1,103,0.007092686957719322,0.8082123742394606,0.8082123742394606,1,66,0.004915834947117533,9606,Homo sapiens,"TLR8","","R-HSA-9691204"
R-HSA-109581,"Apoptosis",2,192,0.013221319377496212,0.8126467618921057,0.8126467618921057,5,141,0.010502011023387457,9606,Homo sapiens,"PRKCQ;FASLG","","R-HSA-201603;R-HSA-139952;R-HSA-3465459;R-HSA-73945;R-HSA-3465448"
R-HSA-2029480,"Fcgamma receptor (FCGR) dependent phagocytosis",2,193,0.013290180415920672,0.8149194428087415,0.8149194428087415,15,42,0.0031282586027111575,9606,Homo sapiens,"ELMO1;CD247","","R-HSA-2197697;R-HSA-2029467;R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-2029271;R-HSA-2029268;R-HSA-2029458;R-HSA-2029459;R-HSA-2029457;R-HSA-2029452;R-HSA-2029453;R-HSA-2029451;R-HSA-2029449;R-HSA-2029476"
R-HSA-983231,"Factors involved in megakaryocyte development and platelet production",2,194,0.013359041454345131,0.8171675535354205,0.8171675535354205,1,43,0.0032027409503947563,9606,Homo sapiens,"JAK2;SH2B3","","R-HSA-997237"
R-HSA-8939236,"RUNX1 regulates transcription of genes involved in differentiation of HSCs",1,106,0.0072992700729927005,0.8172509358619369,0.8172509358619369,10,15,0.0011172352152539848,9606,Homo sapiens,"RUNX1","","R-HSA-8956568;R-HSA-8956649;R-HSA-8956586;R-HSA-8865491;R-HSA-8956652;R-HSA-8865505;R-HSA-8956639;R-HSA-8956608;R-HSA-8865498;R-HSA-8865482"
R-HSA-1483255,"PI Metabolism",1,112,0.007712436303539457,0.8340752289210371,0.8340752289210371,1,89,0.00662892894384031,9606,Homo sapiens,"TPTE","","R-HSA-1676204"
R-HSA-9006925,"Intracellular signaling by second messengers",4,366,0.025203140063352156,0.838106169409226,0.838106169409226,3,114,0.008490987635930284,9606,Homo sapiens,"RAC2;CD28;ICOS;ADCY7","","R-HSA-2316434;R-HSA-111930;R-HSA-114542"
R-HSA-9006936,"Signaling by TGFB family members",1,114,0.007850158380388376,0.8393332404649474,0.8393332404649474,42,107,0.007969611202145092,9606,Homo sapiens,"SMAD3","","R-HSA-1549526;R-HSA-2187303;R-HSA-870538;R-HSA-2187368;R-HSA-2176491;R-HSA-2187309;R-HSA-2187375;R-HSA-2186607;R-HSA-170835;R-HSA-2186741;R-HSA-1484099;R-HSA-2176503;R-HSA-2187382;R-HSA-2176502;R-HSA-2186747;R-HSA-209055;R-HSA-2187325;R-HSA-2187388;R-HSA-170847;R-HSA-170850;R-HSA-2187395;R-HSA-2187330;R-HSA-2031355;R-HSA-2187401;R-HSA-173481;R-HSA-173545;R-HSA-2179274;R-HSA-2187405;R-HSA-1225919;R-HSA-2179276;R-HSA-2186643;R-HSA-173488;R-HSA-2106579;R-HSA-170868;R-HSA-2127257;R-HSA-2106586;R-HSA-2176475;R-HSA-2187355;R-HSA-870449;R-HSA-2187293;R-HSA-2187358;R-HSA-2106591"
R-HSA-5689880,"Ub-specific processing proteases",2,206,0.014185373915438644,0.8423022316542871,0.8423022316542871,1,40,0.0029792939073439596,9606,Homo sapiens,"SMAD3;KEAP1","","R-HSA-6781764"
R-HSA-9711123,"Cellular response to chemical stress",2,208,0.014323095992287564,0.8461746867832639,0.8461746867832639,7,71,0.0052882466855355284,9606,Homo sapiens,"NCF2;KEAP1","","R-HSA-8932284;R-HSA-9712274;R-HSA-8932334;R-HSA-8932351;R-HSA-1222376;R-HSA-8932322;R-HSA-8932327"
R-HSA-5607764,"CLEC7A (Dectin-1) signaling",1,120,0.008263324610935133,0.8541324105687902,0.8541324105687902,13,45,0.0033517056457619543,9606,Homo sapiens,"CARD9","","R-HSA-5607733;R-HSA-5607732;R-HSA-5607740;R-HSA-5607742;R-HSA-5607737;R-HSA-5607736;R-HSA-5607751;R-HSA-5607744;R-HSA-5607747;R-HSA-5607757;R-HSA-5607756;R-HSA-5607759;R-HSA-5607753"
R-HSA-201681,"TCF dependent signaling in response to WNT",2,216,0.01487398429968324,0.8608177352489105,0.8608177352489105,2,71,0.0052882466855355284,9606,Homo sapiens,"RUNX3;WNT3","","R-HSA-4411367;R-HSA-5323545"
R-HSA-6803157,"Antimicrobial peptides",1,123,0.00846990772620851,0.8610147749083554,0.8610147749083554,1,58,0.004319976165648741,9606,Homo sapiens,"CCR2","","R-HSA-1973968"
