Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-2644602,"Signaling by NOTCH1 PEST Domain Mutants in Cancer",6,68,0.004682550612863242,0.14852051648449982,0.6565747974237139,21,21,0.0015641293013555788,9606,Homo sapiens,"NOTCH1;CUL1;RBPJ;RBX1;HDAC7","","R-HSA-2769000;R-HSA-2220964;R-HSA-2769007;R-HSA-2220967;R-HSA-2220966;R-HSA-2220971;R-HSA-4396393;R-HSA-4396392;R-HSA-2768993;R-HSA-2768999;R-HSA-4396402;R-HSA-2220944;R-HSA-4396401;R-HSA-2220979;R-HSA-2220981;R-HSA-2220982;R-HSA-2220985;R-HSA-2769008;R-HSA-2220957;R-HSA-2769015;R-HSA-2220988"
R-HSA-2894858,"Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer",6,68,0.004682550612863242,0.14852051648449982,0.6565747974237139,21,21,0.0015641293013555788,9606,Homo sapiens,"NOTCH1;CUL1;RBPJ;RBX1;HDAC7","","R-HSA-2900748;R-HSA-2220964;R-HSA-2220967;R-HSA-2220966;R-HSA-2900747;R-HSA-2220971;R-HSA-4396393;R-HSA-4396392;R-HSA-2900743;R-HSA-4396402;R-HSA-2220976;R-HSA-2900765;R-HSA-4396401;R-HSA-2220979;R-HSA-2220981;R-HSA-2220982;R-HSA-2220985;R-HSA-2900756;R-HSA-2220957;R-HSA-2769015;R-HSA-2220988"
R-HSA-2644606,"Constitutive Signaling by NOTCH1 PEST Domain Mutants",6,68,0.004682550612863242,0.14852051648449982,0.6565747974237139,21,21,0.0015641293013555788,9606,Homo sapiens,"NOTCH1;CUL1;RBPJ;RBX1;HDAC7","","R-HSA-2769000;R-HSA-2220964;R-HSA-2769007;R-HSA-2220967;R-HSA-2220966;R-HSA-2220971;R-HSA-4396393;R-HSA-4396392;R-HSA-2768993;R-HSA-2768999;R-HSA-4396402;R-HSA-2220944;R-HSA-4396401;R-HSA-2220979;R-HSA-2220981;R-HSA-2220982;R-HSA-2220985;R-HSA-2769008;R-HSA-2220957;R-HSA-2769015;R-HSA-2220988"
R-HSA-9020591,"Interleukin-12 signaling",7,84,0.005784327227654593,0.1538674098169477,0.6565747974237139,56,56,0.004171011470281543,9606,Homo sapiens,"IL10;STAT4;TYK2;OSMR;JAK2;IL12RB2","","R-HSA-8950410;R-HSA-8950415;R-HSA-9617941;R-HSA-8950533;R-HSA-8950681;R-HSA-447252;R-HSA-8950426;R-HSA-8950684;R-HSA-8950173;R-HSA-8950175;R-HSA-8950292;R-HSA-8950423;R-HSA-8950057;R-HSA-8950314;R-HSA-8950190;R-HSA-8950063;R-HSA-8950575;R-HSA-8950179;R-HSA-8950181;R-HSA-8950567;R-HSA-8950456;R-HSA-8950328;R-HSA-8950201;R-HSA-8950586;R-HSA-8950718;R-HSA-8950448;R-HSA-8950322;R-HSA-8950581;R-HSA-8950344;R-HSA-8950218;R-HSA-8950347;R-HSA-8950732;R-HSA-8950721;R-HSA-8950213;R-HSA-8950365;R-HSA-9006431;R-HSA-8950367;R-HSA-8950623;R-HSA-8981073;R-HSA-8950480;R-HSA-8950608;R-HSA-8950225;R-HSA-8950354;R-HSA-8950634;R-HSA-8950637;R-HSA-8950752;R-HSA-8950113;R-HSA-8981093;R-HSA-8950757;R-HSA-8952807;R-HSA-8950778;R-HSA-8950128;R-HSA-8950771;R-HSA-447226;R-HSA-8950260;R-HSA-8950389"
R-HSA-9679191,"Potential therapeutics for SARS",7,84,0.005784327227654593,0.1538674098169477,0.6565747974237139,5,32,0.0023834351258751676,9606,Homo sapiens,"ITGA4;IL1R1;IFNGR2;IFNLR1;TYK2;JAK2;IL6R","","R-HSA-9681763;R-HSA-9678561;R-HSA-9678737;R-HSA-9681294;R-HSA-9679740"
R-HSA-9649948,"Signaling downstream of RAS mutants",5,54,0.00371849607492081,0.154889421193374,0.6565747974237139,6,7,5.213764337851929E-4,9606,Homo sapiens,"RAP1A;KSR1;JAK2;MAPK3","","R-HSA-6803233;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6803240"
R-HSA-6802946,"Signaling by moderate kinase activity BRAF mutants",5,54,0.00371849607492081,0.154889421193374,0.6565747974237139,6,7,5.213764337851929E-4,9606,Homo sapiens,"RAP1A;KSR1;JAK2;MAPK3","","R-HSA-6802919;R-HSA-6802916;R-HSA-6802914;R-HSA-6803230;R-HSA-8936676;R-HSA-6802921"
R-HSA-6802955,"Paradoxical activation of RAF signaling by kinase inactive BRAF",5,54,0.00371849607492081,0.154889421193374,0.6565747974237139,6,7,5.213764337851929E-4,9606,Homo sapiens,"RAP1A;KSR1;JAK2;MAPK3","","R-HSA-6802918;R-HSA-8936731;R-HSA-6803234;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941"
R-HSA-6802949,"Signaling by RAS mutants",5,54,0.00371849607492081,0.154889421193374,0.6565747974237139,6,9,6.703411291523909E-4,9606,Homo sapiens,"RAP1A;KSR1;JAK2;MAPK3","","R-HSA-6803233;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6803240"
R-HSA-168638,"NOD1/2 Signaling Pathway",4,40,0.002754441536978378,0.1588329920198972,0.6565747974237139,14,18,0.0013406822583047818,9606,Homo sapiens,"CARD9;TNFAIP3;TAB2;NOD2","","R-HSA-727819;R-HSA-741386;R-HSA-688136;R-HSA-688137;R-HSA-706479;R-HSA-622415;R-HSA-741411;R-HSA-9676160;R-HSA-688985;R-HSA-168405;R-HSA-708349;R-HSA-741395;R-HSA-168184;R-HSA-168412"
R-HSA-1482788,"Acyl chain remodelling of PC",4,40,0.002754441536978378,0.1588329920198972,0.6565747974237139,3,9,6.703411291523909E-4,9606,Homo sapiens,"PLA2G2D;PLA2G4A;PLA2G5;PLA2R1","","R-HSA-1482862;R-HSA-1602417;R-HSA-1482856"
R-HSA-8854050,"FBXL7 down-regulates AURKA during mitotic entry and in early mitosis",5,55,0.0037873571133452692,0.16317316639892165,0.6565747974237139,6,6,4.4689408610159393E-4,9606,Homo sapiens,"PSMA6;PSMD14;CUL1;PSMB10;RBX1","","R-HSA-8854071;R-HSA-8854052;R-HSA-8854051;R-HSA-8854044;R-HSA-8854041;R-HSA-8853496"
R-HSA-75205,"Dissolution of Fibrin Clot",2,14,9.640545379424321E-4,0.16651676349863642,0.6565747974237139,6,19,0.0014151646059883808,9606,Homo sapiens,"PLAU;SERPINB6","","R-HSA-158982;R-HSA-159001;R-HSA-158942;R-HSA-158959;R-HSA-159005;R-HSA-158925"
R-HSA-210747,"Regulation of gene expression in early pancreatic precursor cells",2,14,9.640545379424321E-4,0.16651676349863642,0.6565747974237139,1,6,4.4689408610159393E-4,9606,Homo sapiens,"NR5A2","","R-HSA-210773"
R-HSA-168164,"Toll Like Receptor 3 (TLR3) Cascade",8,102,0.007023825919294863,0.16863950789879756,0.6565747974237139,25,61,0.004543423208699538,9606,Homo sapiens,"CUL1;TAB2;MAP3K8;NOD2;FOS;NFKB1;MAPK3","","R-HSA-451649;R-HSA-198731;R-HSA-5684250;R-HSA-5684248;R-HSA-168140;R-HSA-847070;R-HSA-450325;R-HSA-199959;R-HSA-203797;R-HSA-177690;R-HSA-9630923;R-HSA-198746;R-HSA-177692;R-HSA-168166;R-HSA-5684275;R-HSA-450337;R-HSA-5684273;R-HSA-198756;R-HSA-450346;R-HSA-450292;R-HSA-5684261;R-HSA-451634;R-HSA-168053;R-HSA-168184;R-HSA-5684267"
R-HSA-166058,"MyD88:MAL(TIRAP) cascade initiated on plasma membrane",9,118,0.008125602534086214,0.16881293131207986,0.6565747974237139,40,64,0.004766870251750335,9606,Homo sapiens,"CUL1;TAB2;MAP3K8;NOD2;FOS;TLR4;NFKB1;MAPK3","","R-HSA-166082;R-HSA-2201316;R-HSA-451649;R-HSA-198731;R-HSA-166091;R-HSA-2201322;R-HSA-5684250;R-HSA-166286;R-HSA-5684248;R-HSA-936960;R-HSA-168140;R-HSA-166284;R-HSA-936991;R-HSA-2559414;R-HSA-450325;R-HSA-199959;R-HSA-2262775;R-HSA-203797;R-HSA-166362;R-HSA-9630923;R-HSA-166363;R-HSA-198746;R-HSA-2262777;R-HSA-168166;R-HSA-5684275;R-HSA-166119;R-HSA-450337;R-HSA-5684273;R-HSA-198756;R-HSA-450346;R-HSA-937059;R-HSA-937022;R-HSA-450292;R-HSA-5684261;R-HSA-451634;R-HSA-168053;R-HSA-937079;R-HSA-168184;R-HSA-166072;R-HSA-5684267"
R-HSA-168188,"Toll Like Receptor TLR6:TLR2 Cascade",9,118,0.008125602534086214,0.16881293131207986,0.6565747974237139,40,66,0.004915834947117533,9606,Homo sapiens,"CUL1;TAB2;MAP3K8;NOD2;FOS;TLR4;NFKB1;MAPK3","","R-HSA-166082;R-HSA-2201316;R-HSA-451649;R-HSA-198731;R-HSA-166091;R-HSA-2201322;R-HSA-5684250;R-HSA-166286;R-HSA-5684248;R-HSA-936960;R-HSA-168140;R-HSA-166284;R-HSA-936991;R-HSA-2559414;R-HSA-450325;R-HSA-199959;R-HSA-2262775;R-HSA-203797;R-HSA-166362;R-HSA-9630923;R-HSA-166363;R-HSA-198746;R-HSA-2262777;R-HSA-168166;R-HSA-5684275;R-HSA-166119;R-HSA-450337;R-HSA-5684273;R-HSA-198756;R-HSA-450346;R-HSA-937059;R-HSA-937022;R-HSA-450292;R-HSA-5684261;R-HSA-451634;R-HSA-168053;R-HSA-937079;R-HSA-168184;R-HSA-166072;R-HSA-5684267"
R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",6,71,0.00488913372813662,0.17030981831715497,0.6565747974237139,19,46,0.0034261879934455535,9606,Homo sapiens,"CARD9;TNFAIP3;TAB2;NOD2;NLRP1;NFKB1","","R-HSA-727819;R-HSA-741386;R-HSA-688136;R-HSA-688137;R-HSA-706479;R-HSA-622415;R-HSA-741411;R-HSA-879201;R-HSA-844447;R-HSA-9676160;R-HSA-688985;R-HSA-9603905;R-HSA-168405;R-HSA-708349;R-HSA-741395;R-HSA-844438;R-HSA-168184;R-HSA-879222;R-HSA-168412"
R-HSA-180585,"Vif-mediated degradation of APOBEC3G",5,56,0.0038562181517697285,0.1716299988447919,0.6565747974237139,3,4,2.9792939073439596E-4,9606,Homo sapiens,"PSMA6;PSMD14;CUL1;PSMB10;RBX1","","R-HSA-180603;R-HSA-180555;R-HSA-180540"
R-HSA-1234176,"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha",6,72,0.00495799476656108,0.17785418627260796,0.6565747974237139,10,12,8.937881722031879E-4,9606,Homo sapiens,"PSMA6;PSMD14;CUL2;HIF3A;PSMB10;RBX1","","R-HSA-1234163;R-HSA-1234179;R-HSA-1234177;R-HSA-1234183;R-HSA-1234165;R-HSA-1234169;R-HSA-1234159;R-HSA-1234175;R-HSA-1234172;R-HSA-1234173"
R-HSA-1169091,"Activation of NF-kappaB in B cells",6,72,0.00495799476656108,0.17785418627260796,0.6565747974237139,7,10,7.448234768359899E-4,9606,Homo sapiens,"PSMA6;PSMD14;PRKCB;CUL1;PSMB10;NFKB1","","R-HSA-1168640;R-HSA-1168643;R-HSA-1168642;R-HSA-1168373;R-HSA-1168633;R-HSA-1168635;R-HSA-1168638"
R-HSA-187687,"Signalling to ERKs",4,42,0.0028921636138272964,0.17889805589141683,0.6565747974237139,15,32,0.0023834351258751676,9606,Homo sapiens,"RIT1;RAP1A;MAPK3","","R-HSA-187746;R-HSA-9610163;R-HSA-170979;R-HSA-9610166;R-HSA-9612980;R-HSA-5674385;R-HSA-169901;R-HSA-187698;R-HSA-169904;R-HSA-187697;R-HSA-170965;R-HSA-9610154;R-HSA-9610152;R-HSA-9610153;R-HSA-9610156"
R-HSA-1482839,"Acyl chain remodelling of PE",4,42,0.0028921636138272964,0.17889805589141683,0.6565747974237139,3,9,6.703411291523909E-4,9606,Homo sapiens,"PLA2G2D;PLA2G4A;PLA2G5;PLA2R1","","R-HSA-1482884;R-HSA-1602398;R-HSA-1482828"
R-HSA-8941858,"Regulation of RUNX3 expression and activity",5,57,0.003925079190194188,0.18025229909929918,0.6565747974237139,9,9,6.703411291523909E-4,9606,Homo sapiens,"PSMA6;PSMD14;SMURF1;RUNX3;PSMB10","","R-HSA-8952408;R-HSA-8952382;R-HSA-8937807;R-HSA-8952399;R-HSA-8937792;R-HSA-8865454;R-HSA-8952419;R-HSA-8952371;R-HSA-8937814"
R-HSA-380108,"Chemokine receptors bind chemokines",5,57,0.003925079190194188,0.18025229909929918,0.6565747974237139,4,19,0.0014151646059883808,9606,Homo sapiens,"CCL7;CXCR1;CXCR2;CXCR5;CCL2","","R-HSA-373813;R-HSA-443986;R-HSA-373791;R-HSA-444523"
R-HSA-2173788,"Downregulation of TGF-beta receptor signaling",3,28,0.0019281090758848643,0.1814255221258998,0.6565747974237139,24,28,0.0020855057351407717,9606,Homo sapiens,"SMAD3;SMURF1;SMAD7","","R-HSA-178178;R-HSA-2176417;R-HSA-2176416;R-HSA-2128994;R-HSA-178208;R-HSA-2167876;R-HSA-178215;R-HSA-178218;R-HSA-2187401;R-HSA-173483;R-HSA-2187368;R-HSA-173512;R-HSA-2167917;R-HSA-2187405;R-HSA-2187375;R-HSA-178189;R-HSA-2167924;R-HSA-2169046;R-HSA-2187382;R-HSA-2179291;R-HSA-2187355;R-HSA-2169050;R-HSA-2179293;R-HSA-2187358"
R-HSA-202670,"ERKs are inactivated",2,15,0.0010329155763668916,0.18505234471689624,0.6565747974237139,2,2,1.4896469536719798E-4,9606,Homo sapiens,"MAPK3","","R-HSA-199959;R-HSA-203797"
R-HSA-111461,"Cytochrome c-mediated apoptotic response",2,15,0.0010329155763668916,0.18505234471689624,0.6565747974237139,1,12,8.937881722031879E-4,9606,Homo sapiens,"MAPK3","","R-HSA-9627089"
R-HSA-168179,"Toll Like Receptor TLR1:TLR2 Cascade",9,121,0.008332185649359593,0.18622085485144246,0.6565747974237139,40,66,0.004915834947117533,9606,Homo sapiens,"CUL1;TAB2;MAP3K8;NOD2;FOS;TLR4;NFKB1;MAPK3","","R-HSA-166082;R-HSA-2201316;R-HSA-451649;R-HSA-198731;R-HSA-166091;R-HSA-2201322;R-HSA-5684250;R-HSA-166286;R-HSA-5684248;R-HSA-936960;R-HSA-168140;R-HSA-166284;R-HSA-936991;R-HSA-2559414;R-HSA-450325;R-HSA-199959;R-HSA-2262775;R-HSA-203797;R-HSA-166362;R-HSA-9630923;R-HSA-166363;R-HSA-198746;R-HSA-2262777;R-HSA-168166;R-HSA-5684275;R-HSA-166119;R-HSA-450337;R-HSA-5684273;R-HSA-198756;R-HSA-450346;R-HSA-937059;R-HSA-937022;R-HSA-450292;R-HSA-5684261;R-HSA-451634;R-HSA-168053;R-HSA-937079;R-HSA-168184;R-HSA-166072;R-HSA-5684267"
R-HSA-181438,"Toll Like Receptor 2 (TLR2) Cascade",9,121,0.008332185649359593,0.18622085485144246,0.6565747974237139,40,68,0.005064799642484731,9606,Homo sapiens,"CUL1;TAB2;MAP3K8;NOD2;FOS;TLR4;NFKB1;MAPK3","","R-HSA-166082;R-HSA-2201316;R-HSA-451649;R-HSA-198731;R-HSA-166091;R-HSA-2201322;R-HSA-5684250;R-HSA-166286;R-HSA-5684248;R-HSA-936960;R-HSA-168140;R-HSA-166284;R-HSA-936991;R-HSA-2559414;R-HSA-450325;R-HSA-199959;R-HSA-2262775;R-HSA-203797;R-HSA-166362;R-HSA-9630923;R-HSA-166363;R-HSA-198746;R-HSA-2262777;R-HSA-168166;R-HSA-5684275;R-HSA-166119;R-HSA-450337;R-HSA-5684273;R-HSA-198756;R-HSA-450346;R-HSA-937059;R-HSA-937022;R-HSA-450292;R-HSA-5684261;R-HSA-451634;R-HSA-168053;R-HSA-937079;R-HSA-168184;R-HSA-166072;R-HSA-5684267"
R-HSA-9665230,"Drug resistance in ERBB2 KD mutants",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,8,8,5.958587814687919E-4,9606,Homo sapiens,"CDC37","","R-HSA-9665315;R-HSA-9665232;R-HSA-9665280;R-HSA-9665286;R-HSA-9665284;R-HSA-9665304;R-HSA-9665311;R-HSA-9665278"
R-HSA-9652282,"Drug-mediated inhibition of ERBB2 signaling",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,3,3,2.2344704305079697E-4,9606,Homo sapiens,"CDC37","","R-HSA-9652277;R-HSA-9652264;R-HSA-9665726"
R-HSA-8951911,"RUNX3 regulates RUNX1-mediated transcription",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,2,2,1.4896469536719798E-4,9606,Homo sapiens,"RUNX3","","R-HSA-8951926;R-HSA-8951910"
R-HSA-9665250,"Resistance of ERBB2 KD mutants to AEE788",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"CDC37","","R-HSA-9665278"
R-HSA-9665233,"Resistance of ERBB2 KD mutants to trastuzumab",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"CDC37","","R-HSA-9665232"
R-HSA-9665247,"Resistance of ERBB2 KD mutants to osimertinib",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"CDC37","","R-HSA-9665280"
R-HSA-9665737,"Drug resistance in ERBB2 TMD/JMD mutants",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"CDC37","","R-HSA-9665708"
R-HSA-5083629,"Defective POMT2 causes MDDGA2, MDDGB2 and MDDGC2",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"DAG1","","R-HSA-5615556"
R-HSA-9665249,"Resistance of ERBB2 KD mutants to afatinib",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"CDC37","","R-HSA-9665311"
R-HSA-5083633,"Defective POMT1 causes MDDGA1, MDDGB1 and MDDGC1",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"DAG1","","R-HSA-5615604"
R-HSA-9665246,"Resistance of ERBB2 KD mutants to neratinib",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"CDC37","","R-HSA-9665286"
R-HSA-9665244,"Resistance of ERBB2 KD mutants to sapitinib",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"CDC37","","R-HSA-9665304"
R-HSA-9665245,"Resistance of ERBB2 KD mutants to tesevatinib",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"CDC37","","R-HSA-9665315"
R-HSA-9665251,"Resistance of ERBB2 KD mutants to lapatinib",1,4,2.754441536978378E-4,0.18845498995141874,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"CDC37","","R-HSA-9665284"
R-HSA-6802948,"Signaling by high-kinase activity BRAF mutants",4,44,0.0030298856906762154,0.1997558074106306,0.6565747974237139,4,6,4.4689408610159393E-4,9606,Homo sapiens,"RAP1A;KSR1;MAPK3","","R-HSA-6802912;R-HSA-6802911;R-HSA-6802910;R-HSA-6803227"
R-HSA-9707587,"Regulation of HMOX1 expression and activity",6,75,0.005164577881834458,0.20126133994522677,0.6565747974237139,9,19,0.0014151646059883808,9606,Homo sapiens,"PSMA6;PSMD14;CUL1;KEAP1;PSMB10;RBX1","","R-HSA-9708517;R-HSA-8932284;R-HSA-9712274;R-HSA-8932334;R-HSA-8932351;R-HSA-9708525;R-HSA-8932322;R-HSA-8932355;R-HSA-8932327"
R-HSA-2197563,"NOTCH2 intracellular domain regulates transcription",2,16,0.0011017766147913511,0.20386049154972485,0.6565747974237139,9,9,6.703411291523909E-4,9606,Homo sapiens,"NOTCH2;RBPJ","","R-HSA-2976716;R-HSA-2127285;R-HSA-2197588;R-HSA-2976551;R-HSA-2976742;R-HSA-2976726;R-HSA-2197562;R-HSA-2197564;R-HSA-2976563"
R-HSA-8951936,"RUNX3 regulates p14-ARF",2,16,0.0011017766147913511,0.20386049154972485,0.6565747974237139,8,8,5.958587814687919E-4,9606,Homo sapiens,"BRD2;RUNX3","","R-HSA-8951977;R-HSA-8952058;R-HSA-8952062;R-HSA-8951966;R-HSA-8951951;R-HSA-8952081;R-HSA-8952069;R-HSA-8952101"
R-HSA-8983432,"Interleukin-15 signaling",2,16,0.0011017766147913511,0.20386049154972485,0.6565747974237139,16,17,0.0012661999106211828,9606,Homo sapiens,"IL15RA;STAT3","","R-HSA-8983371;R-HSA-8983307;R-HSA-8983373;R-HSA-8983309;R-HSA-8983374;R-HSA-8983425;R-HSA-8983424;R-HSA-8983299;R-HSA-8983394;R-HSA-9009700;R-HSA-8983300;R-HSA-8983335;R-HSA-8983384;R-HSA-8983379;R-HSA-8983378;R-HSA-449115"
R-HSA-4655427,"SUMOylation of DNA methylation proteins",2,16,0.0011017766147913511,0.20386049154972485,0.6565747974237139,2,3,2.2344704305079697E-4,9606,Homo sapiens,"DNMT3A;DNMT3B","","R-HSA-4655440;R-HSA-4655374"
R-HSA-8932339,"ROS sensing by NFE2L2",5,60,0.0041316623054675665,0.20703321688037224,0.6565747974237139,7,8,5.958587814687919E-4,9606,Homo sapiens,"PSMA6;PSMD14;KEAP1;PSMB10;RBX1","","R-HSA-8932284;R-HSA-9712274;R-HSA-8932334;R-HSA-8932351;R-HSA-8932322;R-HSA-8932355;R-HSA-8932327"
R-HSA-170660,"Adenylate cyclase activating pathway",2,17,0.0011706376532158104,0.22286566239133232,0.6565747974237139,4,4,2.9792939073439596E-4,9606,Homo sapiens,"ADCY3;ADCY7","","R-HSA-170672;R-HSA-170676;R-HSA-170677;R-HSA-170685"
R-HSA-162658,"Golgi Cisternae Pericentriolar Stack Reorganization",2,17,0.0011706376532158104,0.22286566239133232,0.6565747974237139,1,6,4.4689408610159393E-4,9606,Homo sapiens,"MAPK3","","R-HSA-2422927"
R-HSA-5610780,"Degradation of GLI1 by the proteasome",5,62,0.004269384382316485,0.22556777316700705,0.6565747974237139,3,6,4.4689408610159393E-4,9606,Homo sapiens,"PSMA6;PSMD14;CUL1;PSMB10;RBX1","","R-HSA-5610758;R-HSA-5610742;R-HSA-5610760"
R-HSA-5610783,"Degradation of GLI2 by the proteasome",5,62,0.004269384382316485,0.22556777316700705,0.6565747974237139,2,5,3.7241173841799495E-4,9606,Homo sapiens,"PSMA6;PSMD14;CUL1;PSMB10;RBX1","","R-HSA-5610757;R-HSA-5610745"
R-HSA-5610785,"GLI3 is processed to GLI3R by the proteasome",5,62,0.004269384382316485,0.22556777316700705,0.6565747974237139,2,5,3.7241173841799495E-4,9606,Homo sapiens,"PSMA6;PSMD14;CUL1;PSMB10;RBX1","","R-HSA-5610754;R-HSA-5610746"
R-HSA-844455,"The NLRP1 inflammasome",1,5,3.4430519212229723E-4,0.22974085969525182,0.6565747974237139,4,4,2.9792939073439596E-4,9606,Homo sapiens,"NLRP1","","R-HSA-844447;R-HSA-844438;R-HSA-879222;R-HSA-879201"
R-HSA-8875791,"MET activates STAT3",1,5,3.4430519212229723E-4,0.22974085969525182,0.6565747974237139,4,4,2.9792939073439596E-4,9606,Homo sapiens,"STAT3","","R-HSA-2730595;R-HSA-8875817;R-HSA-2730599;R-HSA-8875816"
R-HSA-198745,"Signalling to STAT3",1,5,3.4430519212229723E-4,0.22974085969525182,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"STAT3","","R-HSA-198732"
R-HSA-9637687,"Suppression of phagosomal maturation",3,32,0.0022035532295827023,0.23486057256627701,0.6565747974237139,3,17,0.0012661999106211828,9606,Homo sapiens,"NOS2;CORO1A","","R-HSA-9636240;R-HSA-9636261;R-HSA-9636396"
R-HSA-170670,"Adenylate cyclase inhibitory pathway",2,18,0.00123949869164027,0.24199927624747974,0.6565747974237139,5,5,3.7241173841799495E-4,9606,Homo sapiens,"ADCY3;ADCY7","","R-HSA-170674;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-975163,"IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation",2,18,0.00123949869164027,0.24199927624747974,0.6565747974237139,3,5,3.7241173841799495E-4,9606,Homo sapiens,"TAB2;TLR4","","R-HSA-450358;R-HSA-975103;R-HSA-975097"
R-HSA-391160,"Signal regulatory protein family interactions",2,18,0.00123949869164027,0.24199927624747974,0.6565747974237139,3,10,7.448234768359899E-4,9606,Homo sapiens,"PTK2B;SKAP2","","R-HSA-391157;R-HSA-391152;R-HSA-391151"
R-HSA-9708530,"Regulation of BACH1 activity",2,18,0.00123949869164027,0.24199927624747974,0.6565747974237139,2,7,5.213764337851929E-4,9606,Homo sapiens,"CUL1;RBX1","","R-HSA-9708517;R-HSA-9708525"
R-HSA-111996,"Ca-dependent events",4,48,0.003305329844374053,0.24341180176834487,0.6565747974237139,4,27,0.0020110233874571725,9606,Homo sapiens,"PLA2G4A;ADCY3;ADCY7;MAPK3","","R-HSA-111881;R-HSA-111883;R-HSA-111930;R-HSA-111898"
R-HSA-5674135,"MAP2K and MAPK activation",4,49,0.0033741908827985127,0.2546505762826685,0.6565747974237139,12,12,8.937881722031879E-4,9606,Homo sapiens,"RAP1A;KSR1;MAPK3","","R-HSA-9657603;R-HSA-5672980;R-HSA-5674132;R-HSA-5674373;R-HSA-5672978;R-HSA-5674130;R-HSA-9657606;R-HSA-5674366;R-HSA-5672972;R-HSA-5672973;R-HSA-9657608;R-HSA-9657599"
R-HSA-5675221,"Negative regulation of MAPK pathway",4,49,0.0033741908827985127,0.2546505762826685,0.6565747974237139,11,17,0.0012661999106211828,9606,Homo sapiens,"PPP5C;KSR1;MAPK3","","R-HSA-5675431;R-HSA-5674019;R-HSA-5675376;R-HSA-5674496;R-HSA-9635739;R-HSA-5675198;R-HSA-5675373;R-HSA-9635743;R-HSA-5675194;R-HSA-5675433;R-HSA-5675417"
R-HSA-937072,"TRAF6-mediated induction of TAK1 complex within TLR4 complex",2,19,0.0013083597300647294,0.26119920163987653,0.6565747974237139,6,6,4.4689408610159393E-4,9606,Homo sapiens,"TAB2;TLR4","","R-HSA-450358;R-HSA-936952;R-HSA-936985;R-HSA-936951;R-HSA-937075;R-HSA-936947"
R-HSA-1295596,"Spry regulation of FGF signaling",2,19,0.0013083597300647294,0.26119920163987653,0.6565747974237139,1,11,8.193058245195889E-4,9606,Homo sapiens,"MAPK3","","R-HSA-1295634"
R-HSA-3656532,"TGFBR1 KD Mutants in Cancer",1,6,4.131662305467566E-4,0.26892901575843176,0.6565747974237139,1,1,7.448234768359899E-5,9606,Homo sapiens,"SMAD3","","R-HSA-3656523"
R-HSA-456926,"Thrombin signalling through proteinase activated receptors (PARs)",3,35,0.0024101363448560805,0.2765318164326893,0.6565747974237139,8,15,0.0011172352152539848,9606,Homo sapiens,"GNA12;MAPK3","","R-HSA-397891;R-HSA-418163;R-HSA-418176;R-HSA-418158;R-HSA-114552;R-HSA-396941;R-HSA-418170;R-HSA-418200"
